"Permit","Api","WellName","AreaName","FieldName","PoolNames","CurrentClass","CurrentStatus","SpudDate","OperatorName","AEO","AIO","CO","DIO","ERIO","O","SIO"
176011,50029201940000,"PRUDHOE BAY UNIT M-05","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","2/12/1976 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
197081,50029201940100,"PRUDHOE BAY UNIT M-05A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","5/15/1997 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
197081,50029201947000,"PRUDHOE BAY UNIT M-05APB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","Hilcorp North Slope, LLC","","","","","","",""
197081,50029201947100,"PRUDHOE BAY UNIT M-05APB2","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","Hilcorp North Slope, LLC","","","","","","",""
197082,50029201949500,"PRUDHOE BAY UNIT M-05AL1XX","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Permit cancelled","","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176013,50029201950000,"GULL IS ST 2","ARCTIC SLOPE","*EXPLORATORY","Unknown","Exploratory","Plugged & Abandoned","12/29/1976 12:00:00 AM","BP Exploration (Alaska) Inc.","","","","","","",""
176014,50029201960000,"PRUDHOE BAY UNIT NGI-05","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Gas injection, single completion","3/2/1976 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176015,50029201970000,"PRUDHOE BAY UNIT E-05","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","2/9/1976 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
199030,50029201970100,"PRUDHOE BAY UNIT E-05A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","5/10/1999 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
209021,50029201970200,"PRUDHOE BAY UNIT E-05B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","3/27/2009 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
214114,50029201970300,"PRUDHOE BAY UNIT E-05C","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","11/15/2014 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
199030,50029201977000,"PRUDHOE BAY UNIT E-05APB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","BP Exploration (Alaska) Inc.","","","","","","",""
176016,50029201980000,"PRUDHOE BAY UNIT 09-02","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","2/16/1976 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
215199,50029201980100,"PRUDHOE BAY UNIT 09-02A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","1/23/2016 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
215199,50029201987000,"PRUDHOE BAY UNIT 09-02APB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","Hilcorp North Slope, LLC","","","","","","",""
176017,50029201990000,"HIGHLAND ST 1","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","3/7/1976 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176018,5.0029202e+13,"ABEL ST 1","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","3/9/1976 12:00:00 AM","Atlantic Richfield Company","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176020,50029202010000,"PRUDHOE BAY UNIT 06-06","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","2/21/1976 12:00:00 AM","ARCO Alaska Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
196082,50029202010100,"PRUDHOE BAY UNIT 06-06A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","7/20/1996 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
205098,50029202010200,"PRUDHOE BAY UNIT 06-06B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","6/30/2005 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
205098,50029202017000,"PRUDHOE BAY UNIT 06-06BPB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","Hilcorp North Slope, LLC","","","","","","",""
176023,50029202020000,"PRUDHOE BAY UNIT E-06","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","3/6/1976 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
199027,50029202020100,"PRUDHOE BAY UNIT E-06A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","4/9/1999 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176024,50029202030000,"PRUDHOE BAY UNIT 03-02","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","4/12/1976 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176026,50029202049500,"PRUDHOE BAY UNIT GC-03AXX","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE UNDEFINED WDSP","Service","Permit expired","","Sohio Alaska Petroleum Company","","","","","","",""
176027,50029202059500,"PRUDHOE BAY UNIT GC-03BXX","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE UNDEFINED WDSP","Service","Permit expired","","Sohio Alaska Petroleum Company","","","","","","",""
176029,50029202060000,"PRUDHOE BAY UNIT NGI-06","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Gas injection, single completion","4/9/1976 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176030,50029202070000,"PRUDHOE BAY UNIT 04-09","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","3/21/1976 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176034,50029202080000,"PRUDHOE BAY UN WBH WBST-03","ARCTIC SLOPE","PRUDHOE BAY","LISBURNE OIL","Exploratory","Plugged & Abandoned","4/15/1976 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 4 E","CO 207 1, CO 207 A, CO 207 B, CO 207 C, CO 207 D, CO 207 E, CO 218, CO 222, CO 253, CO 362 A, CO 517","","","",""
176034,50029202087000,"PRUDHOE BAY UN WBH WBST-03PB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","Hilcorp North Slope, LLC","","","","","","",""
176035,50029202090000,"PRUDHOE BAY UNIT 09-03","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","3/22/1976 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
214178,50029202090100,"PRUDHOE BAY UNIT 09-03A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","2/22/2015 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176038,50029202100000,"PRUDHOE BAY UNIT NGI-07","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Plugged & Abandoned","5/8/1976 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
206126,50029202100100,"PRUDHOE BAY UNIT NGI-07A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Gas injection, single completion","10/2/2006 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176039,50029202110000,"PRUDHOE BAY UNIT 03-03","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","5/9/1976 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176040,50029202120000,"PRUDHOE BAY UNIT 09-04","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","4/21/1976 12:00:00 AM","ARCO Alaska Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
193024,50029202120100,"PRUDHOE BAY UNIT 09-04A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","2/22/1993 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176042,50029202130000,"PRUDHOE BAY UNIT 04-10","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Water injection, single completion","5/6/1976 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176046,50029202140000,"PRUDHOE BAY UNIT G-01","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","5/21/1976 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
193171,50029202140100,"PRUDHOE BAY UNIT G-01A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","11/24/1993 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
214103,50029202140200,"PRUDHOE BAY UNIT G-01B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","9/22/2014 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
214103,50029202147000,"PRUDHOE BAY UNIT G-01BPB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","Hilcorp North Slope, LLC","","","","","","",""
214103,50029202147100,"PRUDHOE BAY UNIT G-01BPB2","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","Hilcorp North Slope, LLC","","","","","","",""
176047,50029202150000,"PRUDHOE BAY UNIT 09-05","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","5/21/1976 12:00:00 AM","ARCO Alaska Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
193026,50029202150100,"PRUDHOE BAY UNIT 09-05A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","3/7/1993 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
219001,50029202150200,"PRUDHOE BAY UNIT 09-05B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","2/25/2019 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176048,50029202160000,"PRUDHOE BAY UNIT 09-06","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","7/2/1976 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176050,50029202170000,"PRUDHOE BAY UNIT G-02","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","8/22/1976 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
195023,50029202170100,"PRUDHOE BAY UNIT G-02A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","5/11/1995 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
